"","state","county","tract","healthcare_adjusted"
"1663","37","147","001001",0.044922788956481
"1664","37","147","001002",0.0677175486569085
"1665","37","147","001003",0.0663134506921894
"1666","37","101","041101",0.0583887657058389
"1667","37","101","041102",0.0801702731465058
"1668","37","101","041103",0.0837478748189661
"1669","37","021","000100",0.0657439446366782
"1670","37","021","000300",0.08889816360601
"1671","37","021","000800",0.0828025477707006
"1672","37","001","021207",0.0788262370540852
"1673","37","001","021701",0.0157342657342657
"1674","37","001","021702",0.0554188974099262
"1675","37","001","021703",0.072565543071161
"1676","37","001","021801",0.124536846438864
"1677","37","001","021802",0.0948437082554101
"1678","37","001","021803",0.151571164510166
"1679","37","001","021901",0.0946254409628554
"1680","37","001","021902",0.110171539019087
"1681","37","001","022001",0.0697329376854599
"1682","37","001","022002",0.121150820409081
"1683","37","007","920100",0.069943912900033
"1684","37","007","920200",0.138755980861244
"1685","37","007","920300",0.0779082177161153
"1686","37","007","920400",0.129763779527559
"1687","37","007","920500",0.120912684153791
"1688","37","007","920600",0.111377564614975
"1689","37","009","970800",0.111196025983951
"1690","37","011","930100",0.155182072829132
"1691","37","011","930200",0.166950596252129
"1692","37","011","930301",0.226014760147601
"1693","37","011","930302",0.12626656274357
"1694","37","011","930400",0.0618717504332756
"1695","37","013","930100",0.0760891387271632
"1696","37","119","003007",0.0192778017551431
"1697","37","119","003016",0.046281951975213
"1698","37","119","003802",0.132373694609088
"1699","37","119","003902",0.206984126984127
"1700","37","119","004100",0.140282513395032
"1701","37","119","004200",0.141889812249923
"1702","37","119","004700",0.104527669088876
"1703","37","119","005811",0.0736612021857923
"1704","37","119","000400",0.0446991404011461
"1705","37","119","001000",0.0498185417354009
"1706","37","119","001910",0.308602332262971
"1707","37","133","001102",0.176905429518226
"1708","37","133","000403",0.141525423728814
"1709","37","119","005404",0.109698585195817
"1710","37","119","005509",0.0644784828592268
"1711","37","119","005403",0.203485838779956
"1712","37","119","005508",0.0967276227141482
"1713","37","021","000900",0.117823765020027
"1714","37","021","001000",0.139679900228643
"1715","37","021","000400",0.0900230828417543
"1716","37","021","001100",0.0954602547999282
"1717","37","021","002301",0.0537744097930632
"1718","37","021","002302",0.0918510523475445
"1719","37","021","000200",0.0962910128388017
"1720","37","021","000600",0.122928915018707
"1721","37","021","001400",0.206187050359712
"1722","37","021","000500",0.0803596515875246
"1723","37","021","002102",0.112891986062718
"1724","37","021","003001",0.0874141369377354
"1725","37","021","003102",0.101667270750272
"1726","37","021","001200",0.0913726290026514
"1727","37","021","001500",0.208041313168572
"1728","37","021","001900",0.127155727155727
"1729","37","021","000700",0.135202492211838
"1730","37","021","001600",0.0755296284924777
"1731","37","021","002000",0.167856034750233
"1732","37","021","002101",0.0109439124487004
"1733","37","021","003002",0.121984524351388
"1734","37","021","001300",0.136673258624478
"1735","37","021","002900",0.169638175144206
"1736","37","021","001700",0.0883431085043988
"1737","37","183","054208",0.074829182279039
"1738","37","183","054209",0.06139023807628
"1739","37","183","054210",0.0580747812251392
"1740","37","183","054211",0.0358648281774666
"1741","37","183","054403",0.135756887247941
"1742","37","183","054404",0.079725987465384
"1743","37","183","054500",0.159365138295898
"1744","37","183","980100",NA
"1745","37","183","980200",NA
"1746","37","185","950103",0.131985294117647
"1747","37","185","950101",0.0717948717948718
"1748","37","185","950102",0.111462450592885
"1749","37","189","920100",0.152279144816458
"1750","37","119","001911",0.20152027027027
"1751","37","119","002004",0.0937958883994126
"1752","37","119","002500",0.0403726708074534
"1753","37","119","003103",0.0960991466883381
"1754","37","119","003106",0.163990825688073
"1755","37","119","005100",0.280373831775701
"1756","37","119","005200",0.21972602739726
"1757","37","119","005401",0.156073103671357
"1758","37","119","005706",0.105798045602606
"1759","37","119","005710",0.162394914906705
"1760","37","119","005711",0.0667206477732794
"1761","37","119","005812",0.0723833902161547
"1762","37","119","004500",0.187591776798825
"1763","37","119","005000",0.0835266821345708
"1764","37","119","005604",0.0381508850317924
"1765","37","081","013900",0.147763946519133
"1766","37","081","014200",0.235497088634893
"1767","37","081","014300",0.280745341614907
"1768","37","081","014407",0.0886359717192619
"1769","37","081","015300",0.030614406779661
"1770","37","081","016201",0.0631479736098021
"1771","37","081","016600",0.116946160635481
"1772","37","081","016900",0.0900979325353645
"1773","37","081","010500",0.0944515036001694
"1774","37","081","010702",0.0372278544124979
"1775","37","081","010900",0.0444312796208531
"1776","37","081","011101",0.124127230411171
"1777","37","081","012617",0.169063692398004
"1778","37","081","012805",0.0570093457943925
"1779","37","081","014408",0.15741935483871
"1780","37","081","015703",0.0626998223801066
"1781","37","081","016503",0.0734526472781506
"1782","37","081","010200",0.221581395348837
"1783","37","133","002201",0.0879072818718565
"1784","37","133","002202",0.0670430486944248
"1785","37","133","002600",0.130661453242098
"1786","37","133","002800",0.0852860460206882
"1787","37","133","990100",NA
"1788","37","135","010705",0.111591355599214
"1789","37","135","010706",0.0299743077362261
"1790","37","135","010901",0.116577169582539
"1791","37","135","010902",0.114091737042557
"1792","37","135","011204",0.081772784019975
"1793","37","135","011205",0.0451491217729577
"1794","37","135","011601",0.0243499793644243
"1795","37","135","011602",0.0258851532282059
"1796","37","135","011901",0.0711164084227255
"1797","37","135","011902",0.0532156368221942
"1798","37","119","005617",0.092274678111588
"1799","37","119","005618",0.139933628318584
"1800","37","119","005619",0.14344262295082
"1801","37","119","005620",0.110639083856668
"1802","37","119","005621",0.0545676004872107
"1803","37","119","005714",0.0321826681049982
"1804","37","119","005715",0.0945689327763008
"1805","37","119","005716",0.122828282828283
"1806","37","119","005717",0.198741949977535
"1807","37","119","005825",0.10752688172043
"1808","37","119","005826",0.146490663232453
"1809","37","119","005827",0.115722827998593
"1810","37","119","005828",0.0517110266159696
"1811","37","119","005824",0.258641239570918
"1812","37","119","005829",0.155031295137217
"1813","37","119","005830",0.109609992352791
"1814","37","119","005831",0.106459838504037
"1815","37","119","005832",0.0692284232997865
"1816","37","119","005834",0.0608642726719416
"1817","37","119","005835",0.0621160409556314
"1818","37","119","005836",0.094282572842221
"1819","37","119","005837",0.0457846153846154
"1820","37","119","005838",0.0468631897203326
"1821","37","119","005839",0.0861618798955614
"1822","37","119","005840",0.0467453036260376
"1823","37","081","016800",0.102733741105979
"1824","37","081","012503",0.0878424269866425
"1825","37","081","012504",0.182675814751286
"1826","37","067","003702",0.0770845258538447
"1827","37","067","003703",0.0835464620630861
"1828","37","067","003805",0.111997100398695
"1829","37","067","003806",0.0997824059682934
"1830","37","067","003908",0.0142620232172471
"1831","37","067","003909",0.0311091073038774
"1832","37","067","004010",0.0635794743429287
"1833","37","067","004011",0.0427493713327745
"1834","37","085","071402",0.0505947250474056
"1835","37","051","003104",0.0942741469057259
"1836","37","051","003310",0.129407206509105
"1837","37","051","003311",0.189948006932409
"1838","37","051","003312",0.070903912456903
"1839","37","051","003313",0.0615196078431373
"1840","37","051","003314",0.107771068521922
"1841","37","051","003401",0.0286403376545071
"1842","37","051","003402",0
"1843","37","051","003403",0.00853124279455845
"1844","37","051","003404",0
"1845","37","051","003405",0.0104004160166407
"1846","37","051","003406",0.0164433617539586
"1847","37","051","003407",0
"1848","37","051","003408",0
"1849","37","051","003800",0.121278140885984
"1850","37","051","980100",NA
"1851","37","051","980200",0
"1852","37","053","110301",0.0867126833477136
"1853","37","053","110302",0.158434547908232
"1854","37","053","110401",0.162861072902338
"1855","37","053","110402",0.170170665347514
"1856","37","081","010403",0.0557294927989981
"1857","37","081","010404",0.0195765081901718
"1858","37","081","011904",0.120329322355921
"1859","37","081","011905",0.169005235602094
"1860","37","081","012508",0.0785193494111049
"1861","37","081","012608",0.293743372216331
"1862","37","081","012609",0.160933081998115
"1863","37","081","011500",0.161977186311787
"1864","37","081","011602",0.25499115491534
"1865","37","081","012505",0.04
"1866","37","157","041400",0.168980697595665
"1867","37","157","040101",0.0789270054165592
"1868","37","157","040601",0.0948743223262691
"1869","37","157","040502",0.0687776642832823
"1870","37","157","041001",0.0959647338080705
"1871","37","157","040800",0.0884396715097915
"1872","37","157","041300",0.162439024390244
"1873","37","169","070100",0.105481039907269
"1874","37","169","070300",0.127093370039
"1875","37","169","070600",0.114384748700173
"1876","37","169","070700",0.130239520958084
"1877","37","067","004012",0.0567353407290016
"1878","37","067","004013",0.146207295888825
"1879","37","067","004014",0.0544760582928522
"1880","37","067","004015",0.0644346178142767
"1881","37","067","004103",0.0857334226389819
"1882","37","067","004104",0.0638504491381403
"1883","37","069","060301",0.0409929772987098
"1884","37","069","060302",0.100296076980015
"1885","37","069","060401",0.0930064888248017
"1886","37","069","060402",0.161115569823435
"1887","37","069","060501",0.0752730622450322
"1888","37","069","060502",0.0312290127602418
"1889","37","069","060801",0.165285226718674
"1890","37","069","060802",0.130068560235064
"1891","37","071","030101",0.164874551971326
"1892","37","071","030203",0.159444678165755
"1893","37","071","030204",0.0343741048410198
"1894","37","071","030102",0.0518573921715283
"1895","37","071","030205",0.0871636103834246
"1896","37","071","030301",0.138817480719794
"1897","37","071","030302",0.11119936457506
"1898","37","071","030401",0.0819480215406228
"1899","37","071","030402",0.0934995547640249
"1900","37","081","012509",0.0445982314494425
"1901","37","081","013601",0.0764080346593147
"1902","37","183","053108",0.0486549707602339
"1903","37","119","000800",0.158991596638655
"1904","37","119","000900",0.201095890410959
"1905","37","119","001400",0.116250385445575
"1906","37","119","002200",0.0378714313458924
"1907","37","119","003011",0.0302054584483287
"1908","37","119","003015",0.0619469026548673
"1909","37","119","003102",0.146714671467147
"1910","37","119","001701",0.174334686513306
"1911","37","119","000700",0.0879120879120879
"1912","37","119","001912",0.265190711105763
"1913","37","119","003012",0.0830065359477124
"1914","37","119","002100",0.136755204594401
"1915","37","119","003013",0.0229521171349426
"1916","37","119","005301",0.242759595008241
"1917","37","119","001300",0.173359451518119
"1918","37","119","003008",0.0886053517632465
"1919","37","147","000701",0.0951354679802956
"1920","37","147","000702",0.0776632302405498
"1921","37","147","001200",0.058258444375581
"1922","37","147","001700",0.150732127476314
"1923","37","147","001900",0.140040241448692
"1924","37","125","950100",0.069362261669954
"1925","37","125","950502",0.0993795701307334
"1926","37","125","951000",0.055198973042362
"1927","37","125","951100",0.0611023266320307
"1928","37","139","960400",0.169377990430622
"1929","37","139","960100",0.234071093226023
"1930","37","139","960200",0.146805217775813
"1931","37","139","960300",0.135986733001658
"1932","37","139","960600",0.0811781609195402
"1933","37","155","961400",0.116748768472906
"1934","37","155","961700",0.0997020854021847
"1935","37","155","960300",0.14639079029247
"1936","37","155","961500",0.142233683792898
"1937","37","155","961900",0.149018019842073
"1938","37","155","961000",0.121044701155198
"1939","37","155","961100",0.261510952168082
"1940","37","081","016410",0.105506783719074
"1941","37","081","016505",0.0560352124597935
"1942","37","031","970501",0.0917670029287341
"1943","37","031","970502",0.0798654897015553
"1944","37","051","002700",0.0605621908553505
"1945","37","051","003205",0.0530938902986531
"1946","37","051","000500",0.159965034965035
"1947","37","051","000600",0.115163492633848
"1948","37","051","002200",0.0775261324041812
"1949","37","051","002300",0.127522935779817
"1950","37","191","001900",0.123197625106022
"1951","37","191","000602",0.182194616977226
"1952","37","087","920101",0.100200976169968
"1953","37","087","920102",0.0908843537414966
"1954","37","087","920200",0.124263839811543
"1955","37","087","920300",0.0946910897236883
"1956","37","087","920400",0.0770440251572327
"1957","37","087","920500",0.0813397129186603
"1958","37","087","920600",0.129862111545586
"1959","37","087","920700",0.10690537084399
"1960","37","087","920800",0.082808564231738
"1961","37","087","920900",0.138095238095238
"1962","37","087","921000",0.0557138334916113
"1963","37","087","921100",0.032027128862095
"1964","37","087","921200",0.119452054794521
"1965","37","087","921301",0.10909449595581
"1966","37","087","921302",0.0820880245649949
"1967","37","089","930100",0.142792691179788
"1968","37","089","930200",0.16166353971232
"1969","37","089","930300",0.166098392596201
"1970","37","089","930401",0.178438661710037
"1971","37","089","930402",0.136713735558408
"1972","37","089","930501",0.0955239238552564
"1973","37","089","930502",0.0569594034797017
"1974","37","089","930600",0.104326186830015
"1975","37","089","930800",0.115135135135135
"1976","37","089","930900",0.128740431454419
"1977","37","089","931000",0.0471734148204736
"1978","37","089","931100",0.100804289544236
"1979","37","089","931200",0.112747353888633
"1980","37","089","931300",0.160806491271207
"1981","37","089","931400",0.328729725389433
"1982","37","089","931500",0.0688121402407117
"1983","37","089","931600",0.0999004975124378
"1984","37","089","931700",0.0746783809224977
"1985","37","155","960503",0.102829162132753
"1986","37","147","001301",0.0425531914893617
"1987","37","147","001302",0.051043676547974
"1988","37","147","001303",0.0798151386460155
"1989","37","147","001401",0.111757105943152
"1990","37","147","001402",0.0381564034756328
"1991","37","149","920101",0.108708357685564
"1992","37","149","920103",0.0872865275142315
"1993","37","149","920104",0.101431238332296
"1994","37","149","920200",0.0947651562176702
"1995","37","149","920301",0.192377495462795
"1996","37","053","990100",NA
"1997","37","055","970101",0.0404040404040404
"1998","37","055","970102",0.0847018150388937
"1999","37","055","970501",0.211753731343284
"2000","37","055","970502",0.163880515209646
"2001","37","055","970601",0.152788486250321
"2002","37","055","970602",0.150953389830508
"2003","37","055","990100",NA
"2004","37","055","990200",NA
"2005","37","057","060101",0.0569529284944305
"2006","37","057","060102",0.0492558935861978
"2007","37","057","060201",0.0901585922224636
"2008","37","057","060202",0.15203955500618
"2009","37","057","060203",0.112983151635282
"2010","37","171","931200",0.0681592039800995
"2011","37","173","940100",0.309240246406571
"2012","37","173","960301",0.129474740715959
"2013","37","173","960302",0.175037593984962
"2014","37","173","980200",NA
"2015","37","175","960401",0.0870646766169154
"2016","37","175","960402",0.0648740930431071
"2017","37","179","020306",0.117068811438785
"2018","37","013","930200",0.19811320754717
"2019","37","013","930300",0.134087237479806
"2020","37","013","930400",0.0518628281117697
"2021","37","013","930501",0.177677564825254
"2022","37","013","930502",0.104242110708743
"2023","37","013","930600",0.0803402646502836
"2024","37","013","930700",0.0991379310344828
"2025","37","013","930800",0.126712328767123
"2026","37","071","031202",0.0874843030556718
"2027","37","071","031401",0.0633648943918427
"2028","37","071","031402",0.0329052969502408
"2029","37","071","031703",0.075019040365575
"2030","37","071","031704",0.110608880616857
"2031","37","071","032401",0.071573137074517
"2032","37","071","032402",0.0852440828402367
"2033","37","071","032505",0.0821121778676099
"2034","37","071","032506",0.0802919708029197
"2035","37","071","032507",0.030570090884054
"2036","37","071","032508",0.0258064516129032
"2037","37","071","032703",0.0778906627963232
"2038","37","071","032704",0.10779871213928
"2039","37","071","033203",0.169180595189564
"2040","37","071","030501",0.0647948164146868
"2041","37","071","030502",0.092990784697012
"2042","37","071","030601",0.046969696969697
"2043","37","071","030602",0.164522417153996
"2044","37","071","030801",0.113133940182055
"2045","37","071","030802",0.131103515625
"2046","37","071","030901",0.149489322191272
"2047","37","071","030902",0.118984664198837
"2048","37","071","031003",0.133082706766917
"2049","37","119","002400",0.114523536165327
"2050","37","119","002800",0.02075
"2051","37","119","006103",0.0700303280948442
"2052","37","119","006104",0.123974373384287
"2053","37","119","006105",0.128991060025543
"2054","37","119","006106",0.107913669064748
"2055","37","119","005915",0.0858059342421812
"2056","37","119","005917",0.112880114631428
"2057","37","119","006107",0.128092447916667
"2058","37","119","006108",0.141532347096489
"2059","37","119","006109",0.0802409638554217
"2060","37","119","006208",0.120689655172414
"2061","37","119","006209",0.109620991253644
"2062","37","119","006210",0.0480213428190307
"2063","37","119","006211",0.0146396396396396
"2064","37","119","006212",0.0387872166074843
"2065","37","119","006213",0.0469699214698474
"2066","37","119","006214",0.0844300968462876
"2067","37","119","006215",0.119348659003831
"2068","37","119","006303",0.063317384370016
"2069","37","119","006304",0.075776926351639
"2070","37","119","006403",0.0583751253761284
"2071","37","119","006404",0.0299159120310479
"2072","37","119","006405",0.0550369506028783
"2073","37","119","006406",0.0686180422264875
"2074","37","119","006407",0.0439231345145994
"2075","37","119","980100",NA
"2076","37","119","980200",NA
"2077","37","119","980300",0
"2078","37","123","960401",0.0797413793103448
"2079","37","123","960402",0.0765514678558157
"2080","37","125","950301",0.0453089244851259
"2081","37","125","950302",0.0337056242520941
"2082","37","125","950401",0.117663499161543
"2083","37","031","970503",0.0572171651495449
"2084","37","031","970504",0.0963401506996771
"2085","37","031","970601",0.13923182441701
"2086","37","031","970602",0.0639585133967156
"2087","37","031","970603",0.186725018234865
"2088","37","031","970604",0.0484540839870789
"2089","37","031","970605",0.0980113636363636
"2090","37","031","970701",0.136651583710407
"2091","37","031","970702",0.189305878445699
"2092","37","031","970703",0.0867052023121387
"2093","37","031","970704",0.120171673819742
"2094","37","031","970801",0.0975531229877656
"2095","37","031","970802",0.0685446009389671
"2096","37","031","970803",0.0612373737373737
"2097","37","031","970804",0.0719139297848245
"2098","37","031","970805",0.0979967514889009
"2099","37","031","970901",0.0576923076923077
"2100","37","031","970902",0.0681653372008702
"2101","37","031","970903",0.025709219858156
"2102","37","031","971001",0.0423076923076923
"2103","37","031","971002",0.0342516753536858
"2104","37","031","971101",0.0922712933753943
"2105","37","031","990100",NA
"2106","37","031","971102",0.110714285714286
"2107","37","031","980100",NA
"2108","37","031","990200",NA
"2109","37","033","930100",0.120066472787703
"2110","37","033","930200",0.0416666666666667
"2111","37","033","930300",0.0935747067822539
"2112","37","033","930400",0.0556303275011216
"2113","37","033","930500",0.0446579988694178
"2114","37","033","930600",0.0844205679201842
"2115","37","035","011402",0.183919856152068
"2116","37","035","010501",0.0780399274047187
"2117","37","057","060900",0.149950149551346
"2118","37","057","061400",0.263291945240369
"2119","37","057","061802",0.0931189710610933
"2120","37","057","060800",0.0980340063761955
"2121","37","057","061300",0.0813603099440379
"2122","37","193","960802",0.0727385122604575
"2123","37","193","961001",0.146250582207732
"2124","37","193","961002",0.0614391143911439
"2125","37","195","000501",0.0407667386609071
"2126","37","195","000502",0.0683967008650171
"2127","37","199","960101",0.103040086090934
"2128","37","199","960102",0.158395989974937
"2129","37","113","970302",0.166123019571295
"2130","37","113","970502",0.0982142857142857
"2131","37","119","001507",0.312883435582822
"2132","37","119","001508",0.1292615697084
"2133","37","119","001509",0.213841578805082
"2134","37","119","001510",0.14474899907607
"2135","37","119","001605",0.296892980437284
"2136","37","119","001606",0.39614795360035
"2137","37","119","001607",0.37778455904791
"2138","37","119","001608",0.254840162089149
"2139","37","119","001609",0.195469067673541
"2140","37","119","001801",0.17433234421365
"2141","37","119","001802",0.0966555183946488
"2142","37","119","001915",0.210709318497914
"2143","37","119","001914",0.180984408437787
"2144","37","119","001916",0.154844290657439
"2145","37","119","001917",0.228138528138528
"2146","37","119","001918",0.218426966292135
"2147","37","119","001919",0.174781809830041
"2148","37","119","001920",0.269204851752022
"2149","37","119","001921",0.191581040768976
"2150","37","119","001922",0.180254777070064
"2151","37","119","001923",0.244666956900305
"2152","37","119","002701",0.0335104209235799
"2153","37","119","002702",0.0162428219852338
"2154","37","119","002905",0.017480577136515
"2155","37","119","002906",0.0258010819808573
"2156","37","119","003017",0.013234919826928
"2157","37","119","003109",0.395292027537197
"2158","37","119","003018",0.0150581793292266
"2159","37","119","003108",0.246586345381526
"2160","37","119","003203",0.138425746413338
"2161","37","191","000500",0.00555918901242642
"2162","37","081","016506",0.0683793702916747
"2163","37","081","016701",0.101415487094088
"2164","37","081","016702",0.07954228300307
"2165","37","081","980100",NA
"2166","37","083","930100",0.138632162661738
"2167","37","083","930200",0.0409356725146199
"2168","37","083","930300",0.155581395348837
"2169","37","083","930400",0.18876404494382
"2170","37","083","930600",0.0964689591507039
"2171","37","083","930700",0.0886917960088692
"2172","37","083","930800",0.10085199128195
"2173","37","083","930501",0.131428571428571
"2174","37","083","930502",0.088394584139265
"2175","37","083","930900",0.15779053652742
"2176","37","083","931000",0.0615530303030303
"2177","37","083","931100",0.198495242310246
"2178","37","085","070401",0.164959016393443
"2179","37","085","070402",0.153403218662336
"2180","37","085","070801",0.140740740740741
"2181","37","085","070802",0.0810316815597076
"2182","37","085","070901",0.113438607798904
"2183","37","085","070902",0.180280676502339
"2184","37","085","070903",0.149130832570906
"2185","37","085","071002",0.0862656072644722
"2186","37","085","071101",0.136252379657329
"2187","37","085","071102",0.156847742922724
"2188","37","085","070904",0.159048877146631
"2189","37","085","071001",0.0614464382816748
"2190","37","057","060301",0.0725604670558799
"2191","37","057","060302",0.088112232340635
"2192","37","057","060303",0.0520833333333333
"2193","37","057","060304",0.107015130674003
"2194","37","057","060601",0.106607929515419
"2195","37","057","060602",0.0872380952380952
